main_category,brand,price_range,total_views,purchase_count,features,product_id
electronics,roland,500-1k,23,0,electronics roland 500-1k,1295
electronics,romanson,0-500,137,0,electronics romanson 0-500,1296
electronics,rombica,0-500,1,0,electronics rombica 0-500,1297
electronics,samson,0-500,2,0,electronics samson 0-500,1298
electronics,samson,500-1k,3,0,electronics samson 500-1k,1299
electronics,samsung,0-500,58837,2633,electronics samsung 0-500,1300
electronics,samsung,1k-5k,3642,69,electronics samsung 1k-5k,1301
electronics,samsung,500-1k,11466,318,electronics samsung 500-1k,1302
electronics,saturn,0-500,45,1,electronics saturn 0-500,1303
electronics,saturn,500-1k,4,0,electronics saturn 500-1k,1304
electronics,seiko,0-500,26,0,electronics seiko 0-500,1305
electronics,seiko,1k-5k,7,0,electronics seiko 1k-5k,1306
electronics,seiko,500-1k,43,0,electronics seiko 500-1k,1307
electronics,sennheiser,0-500,36,0,electronics sennheiser 0-500,1308
electronics,shivaki,0-500,94,2,electronics shivaki 0-500,1309
electronics,shure,0-500,33,1,electronics shure 0-500,1310
electronics,shure,500-1k,12,0,electronics shure 500-1k,1311
electronics,sigma,0-500,1,0,electronics sigma 0-500,1312
electronics,sjcam,0-500,95,1,electronics sjcam 0-500,1313
electronics,skagen,0-500,50,0,electronics skagen 0-500,1314
electronics,skyworth,0-500,1,0,electronics skyworth 0-500,1315
electronics,skyworth,500-1k,1,0,electronics skyworth 500-1k,1316
electronics,sonda,0-500,17,1,electronics sonda 0-500,1317
electronics,sony,0-500,2470,31,electronics sony 0-500,1318
electronics,sony,1k-5k,314,0,electronics sony 1k-5k,1319
electronics,sony,500-1k,442,1,electronics sony 500-1k,1320
electronics,soundking,0-500,1,0,electronics soundking 0-500,1321
electronics,soundstream,0-500,9,0,electronics soundstream 0-500,1322
electronics,squier,0-500,24,0,electronics squier 0-500,1323
electronics,stagg,0-500,65,1,electronics stagg 0-500,1324
electronics,steelseries,0-500,14,0,electronics steelseries 0-500,1325
electronics,studiomaster,500-1k,3,0,electronics studiomaster 500-1k,1326
electronics,suunto,0-500,19,0,electronics suunto 0-500,1327
electronics,suunto,500-1k,13,0,electronics suunto 500-1k,1328
electronics,suzuki,0-500,4,0,electronics suzuki 0-500,1329
electronics,sven,0-500,89,1,electronics sven 0-500,1330
electronics,swat,0-500,18,0,electronics swat 0-500,1331
electronics,swatch,0-500,70,1,electronics swatch 0-500,1332
electronics,swissline,0-500,3,0,electronics swissline 0-500,1333
electronics,t.bone,0-500,1,0,electronics t.bone 0-500,1334
electronics,takamine,0-500,11,0,electronics takamine 0-500,1335
electronics,takamine,1k-5k,36,0,electronics takamine 1k-5k,1336
electronics,tanglewood,0-500,3,0,electronics tanglewood 0-500,1337
electronics,tcl,0-500,435,8,electronics tcl 0-500,1338
electronics,tcl,500-1k,38,1,electronics tcl 500-1k,1339
electronics,tecno,0-500,81,1,electronics tecno 0-500,1340
electronics,tesler,0-500,7,0,electronics tesler 0-500,1341
electronics,texet,0-500,900,13,electronics texet 0-500,1342
electronics,tissot,0-500,230,1,electronics tissot 0-500,1343
electronics,tissot,1k-5k,180,0,electronics tissot 1k-5k,1344
electronics,tissot,500-1k,309,1,electronics tissot 500-1k,1345
electronics,toshiba,0-500,108,0,electronics toshiba 0-500,1346
electronics,toshiba,500-1k,86,0,electronics toshiba 500-1k,1347
electronics,tp-link,0-500,296,3,electronics tp-link 0-500,1348
electronics,traser,0-500,5,0,electronics traser 0-500,1349
electronics,traser,500-1k,3,0,electronics traser 500-1k,1350
electronics,trust,0-500,166,3,electronics trust 0-500,1351
electronics,turbosound,1k-5k,9,0,electronics turbosound 1k-5k,1352
electronics,unknown,0-500,5720,50,electronics unknown 0-500,1353
electronics,unknown,1k-5k,204,0,electronics unknown 1k-5k,1354
electronics,unknown,500-1k,149,5,electronics unknown 500-1k,1355
electronics,unknown,unknown,226,0,electronics unknown unknown,1356
electronics,urbanears,0-500,2,0,electronics urbanears 0-500,1357
electronics,usams,0-500,58,0,electronics usams 0-500,1358
electronics,vasco,0-500,2,0,electronics vasco 0-500,1359
electronics,veho,0-500,26,0,electronics veho 0-500,1360
electronics,versace,1k-5k,83,0,electronics versace 1k-5k,1361
electronics,versace,500-1k,37,0,electronics versace 500-1k,1362
electronics,versus,0-500,20,0,electronics versus 0-500,1363
electronics,vertex,0-500,5,0,electronics vertex 0-500,1364
electronics,vestel,0-500,26,1,electronics vestel 0-500,1365
electronics,veston,0-500,10,0,electronics veston 0-500,1366
electronics,vibe,0-500,10,1,electronics vibe 0-500,1367
electronics,viewsonic,0-500,18,0,electronics viewsonic 0-500,1368
electronics,viewsonic,1k-5k,3,0,electronics viewsonic 1k-5k,1369
electronics,vivitek,0-500,2,0,electronics vivitek 0-500,1370
electronics,vivitek,1k-5k,7,0,electronics vivitek 1k-5k,1371
electronics,vivitek,500-1k,4,0,electronics vivitek 500-1k,1372
electronics,vivo,0-500,2764,45,electronics vivo 0-500,1373
electronics,wacom,0-500,78,3,electronics wacom 0-500,1374
electronics,wacom,1k-5k,4,0,electronics wacom 1k-5k,1375
electronics,wacom,500-1k,11,0,electronics wacom 500-1k,1376
electronics,westone,0-500,4,0,electronics westone 0-500,1377
electronics,withings,0-500,8,0,electronics withings 0-500,1378
electronics,wonlex,0-500,1001,8,electronics wonlex 0-500,1379
electronics,work,0-500,3,0,electronics work 0-500,1380
electronics,wster,0-500,17,0,electronics wster 0-500,1381
electronics,xgimi,500-1k,4,0,electronics xgimi 500-1k,1382
electronics,xiaomi,0-500,38434,795,electronics xiaomi 0-500,1383
electronics,xiaomi,1k-5k,8,0,electronics xiaomi 1k-5k,1384
electronics,xiaomi,500-1k,456,0,electronics xiaomi 500-1k,1385
electronics,xp-pen,0-500,42,0,electronics xp-pen 0-500,1386
electronics,xp-pen,500-1k,7,0,electronics xp-pen 500-1k,1387
electronics,yamaha,0-500,408,4,electronics yamaha 0-500,1388
electronics,yamaha,1k-5k,9,0,electronics yamaha 1k-5k,1389
electronics,yamaha,500-1k,34,2,electronics yamaha 500-1k,1390
electronics,yasin,0-500,855,6,electronics yasin 0-500,1391
electronics,yasin,500-1k,5,0,electronics yasin 500-1k,1392
electronics,zeppelin,0-500,59,2,electronics zeppelin 0-500,1393
electronics,zeppelin,500-1k,4,0,electronics zeppelin 500-1k,1394
electronics,zoom,0-500,7,0,electronics zoom 0-500,1395
electronics,zte,0-500,135,1,electronics zte 0-500,1396
furniture,adamex,0-500,12,0,furniture adamex 0-500,1397
furniture,aero,0-500,29,0,furniture aero 0-500,1398
furniture,aero,1k-5k,9,0,furniture aero 1k-5k,1399
furniture,aero,500-1k,8,0,furniture aero 500-1k,1400
furniture,aldit,500-1k,2,0,furniture aldit 500-1k,1401
furniture,alfa,0-500,11,0,furniture alfa 0-500,1402
furniture,altinbasak,0-500,12,0,furniture altinbasak 0-500,1403
furniture,alvitek,0-500,80,0,furniture alvitek 0-500,1404
furniture,am.pm,0-500,1,0,furniture am.pm 0-500,1405
furniture,antika,0-500,12,0,furniture antika 0-500,1406
furniture,askona,0-500,33,0,furniture askona 0-500,1407
furniture,askona,1k-5k,1,0,furniture askona 1k-5k,1408
furniture,askona,500-1k,3,0,furniture askona 500-1k,1409
furniture,babygo,0-500,19,0,furniture babygo 0-500,1410
furniture,babyhit,0-500,3,0,furniture babyhit 0-500,1411
furniture,babys,0-500,35,1,furniture babys 0-500,1412
furniture,bambini,0-500,8,0,furniture bambini 0-500,1413
furniture,bambola,0-500,96,0,furniture bambola 0-500,1414
furniture,barneo,0-500,56,1,furniture barneo 0-500,1415
furniture,barty,0-500,17,0,furniture barty 0-500,1416
furniture,bazhou,0-500,15,0,furniture bazhou 0-500,1417
furniture,belashoff,0-500,257,0,furniture belashoff 0-500,1418
furniture,bertoni,0-500,16,1,furniture bertoni 0-500,1419
furniture,besafe,0-500,3,0,furniture besafe 0-500,1420
furniture,brevi,0-500,1,0,furniture brevi 0-500,1421
furniture,brw,0-500,1245,4,furniture brw 0-500,1422
furniture,brw,500-1k,76,2,furniture brw 500-1k,1423
furniture,bts,0-500,770,7,furniture bts 0-500,1424
furniture,cam,0-500,2,0,furniture cam 0-500,1425
furniture,candide,0-500,3,0,furniture candide 0-500,1426
furniture,caramelia,0-500,10,0,furniture caramelia 0-500,1427
furniture,cersanit,0-500,99,0,furniture cersanit 0-500,1428
furniture,chairman,0-500,2,0,furniture chairman 0-500,1429
furniture,chicco,0-500,102,0,furniture chicco 0-500,1430
furniture,colombo,0-500,6,0,furniture colombo 0-500,1431
furniture,cybex,0-500,21,0,furniture cybex 0-500,1432
furniture,dardav,0-500,8,0,furniture dardav 0-500,1433
furniture,davita,0-500,4,0,furniture davita 0-500,1434
furniture,divalux,0-500,2,0,furniture divalux 0-500,1435
furniture,divalux,500-1k,13,0,furniture divalux 500-1k,1436
furniture,domani-spa,0-500,32,0,furniture domani-spa 0-500,1437
furniture,domini,0-500,253,0,furniture domini 0-500,1438
furniture,domini,500-1k,2,0,furniture domini 500-1k,1439
furniture,ersport,0-500,18,0,furniture ersport 0-500,1440
furniture,estap,0-500,13,0,furniture estap 0-500,1441
furniture,futura,0-500,5,0,furniture futura 0-500,1442
furniture,gesso,0-500,9,0,furniture gesso 0-500,1443
furniture,glamvers,0-500,9,0,furniture glamvers 0-500,1444
furniture,globex,0-500,6,0,furniture globex 0-500,1445
furniture,graco,0-500,10,0,furniture graco 0-500,1446
furniture,grohe,0-500,6,0,furniture grohe 0-500,1447
furniture,halmar,0-500,43,0,furniture halmar 0-500,1448
furniture,halmar,500-1k,4,0,furniture halmar 500-1k,1449
furniture,herman,500-1k,2,0,furniture herman 500-1k,1450
furniture,heyner,0-500,19,0,furniture heyner 0-500,1451
furniture,homeart,0-500,8,1,furniture homeart 0-500,1452
furniture,hotner,0-500,2,0,furniture hotner 0-500,1453
furniture,hotner,500-1k,1,0,furniture hotner 500-1k,1454
furniture,ikea,0-500,316,3,furniture ikea 0-500,1455
furniture,illumico,0-500,27,0,furniture illumico 0-500,1456
furniture,imperial,500-1k,18,0,furniture imperial 500-1k,1457
furniture,incanto,0-500,182,2,furniture incanto 0-500,1458
furniture,inglesina,0-500,1,0,furniture inglesina 0-500,1459
furniture,jika,0-500,2,0,furniture jika 0-500,1460
furniture,joie,0-500,203,3,furniture joie 0-500,1461
furniture,kale,0-500,6,0,furniture kale 0-500,1462
furniture,kettler,500-1k,2,0,furniture kettler 500-1k,1463
furniture,kirovit,0-500,1,0,furniture kirovit 0-500,1464
furniture,kolo,0-500,18,0,furniture kolo 0-500,1465
furniture,laufen,0-500,1,0,furniture laufen 0-500,1466
furniture,laufen,1k-5k,2,0,furniture laufen 1k-5k,1467
furniture,laufen,500-1k,2,0,furniture laufen 500-1k,1468
furniture,lidonet,0-500,2,0,furniture lidonet 0-500,1469
furniture,listvig,0-500,11,0,furniture listvig 0-500,1470
furniture,lorelli,0-500,412,7,furniture lorelli 0-500,1471
furniture,lorelli-bertoni,0-500,92,1,furniture lorelli-bertoni 0-500,1472
furniture,mamadoma,0-500,40,0,furniture mamadoma 0-500,1473
furniture,mantra,0-500,5,0,furniture mantra 0-500,1474
furniture,mantra,500-1k,12,0,furniture mantra 500-1k,1475
furniture,matrix,0-500,4,0,furniture matrix 0-500,1476
furniture,maxi-cosi,0-500,17,0,furniture maxi-cosi 0-500,1477
furniture,mebelev,0-500,12,0,furniture mebelev 0-500,1478
furniture,mibb,0-500,7,0,furniture mibb 0-500,1479
furniture,mibb,500-1k,4,0,furniture mibb 500-1k,1480
furniture,micuna,0-500,7,0,furniture micuna 0-500,1481
furniture,micuna,1k-5k,1,0,furniture micuna 1k-5k,1482
furniture,micuna,500-1k,5,0,furniture micuna 500-1k,1483
furniture,modern,0-500,4,0,furniture modern 0-500,1484
furniture,nania,0-500,56,1,furniture nania 0-500,1485
furniture,nuna,0-500,3,0,furniture nuna 0-500,1486
furniture,peg-perego,0-500,71,2,furniture peg-perego 0-500,1487
furniture,permanence,500-1k,8,0,furniture permanence 500-1k,1488
furniture,pituso,0-500,52,1,furniture pituso 0-500,1489
furniture,polini,0-500,157,2,furniture polini 0-500,1490
furniture,preciosa,0-500,2,0,furniture preciosa 0-500,1491
furniture,preciosa,1k-5k,1,0,furniture preciosa 1k-5k,1492
furniture,preciosa,500-1k,6,0,furniture preciosa 500-1k,1493
furniture,quatro,0-500,3,0,furniture quatro 0-500,1494
furniture,rals,0-500,166,1,furniture rals 0-500,1495
furniture,rals,500-1k,173,0,furniture rals 500-1k,1496
furniture,ravak,0-500,10,0,furniture ravak 0-500,1497
furniture,ravak,500-1k,1,0,furniture ravak 500-1k,1498
furniture,redford,0-500,107,1,furniture redford 0-500,1499
furniture,rivalli,500-1k,24,0,furniture rivalli 500-1k,1500
furniture,roca,0-500,14,0,furniture roca 0-500,1501
furniture,roca,500-1k,1,0,furniture roca 500-1k,1502
furniture,romack,0-500,30,0,furniture romack 0-500,1503
furniture,rosa,0-500,29,0,furniture rosa 0-500,1504
furniture,sanita,0-500,55,0,furniture sanita 0-500,1505
furniture,santek,0-500,26,0,furniture santek 0-500,1506
furniture,santeri,0-500,77,2,furniture santeri 0-500,1507
furniture,selby,0-500,148,0,furniture selby 0-500,1508
furniture,sharking,0-500,6,0,furniture sharking 0-500,1509
furniture,sharking,1k-5k,4,0,furniture sharking 1k-5k,1510
furniture,sheffilton,0-500,6,0,furniture sheffilton 0-500,1511
furniture,shenma,0-500,45,1,furniture shenma 0-500,1512
furniture,siger,0-500,54,0,furniture siger 0-500,1513
furniture,signal,0-500,20,0,furniture signal 0-500,1514
furniture,silva,0-500,6,0,furniture silva 0-500,1515
furniture,silva,1k-5k,3,0,furniture silva 1k-5k,1516
furniture,silva,500-1k,9,0,furniture silva 500-1k,1517
furniture,simpleparenting,0-500,12,0,furniture simpleparenting 0-500,1518
furniture,sitparad,0-500,3,0,furniture sitparad 0-500,1519
furniture,stiga,500-1k,4,0,furniture stiga 500-1k,1520
furniture,stokke,0-500,7,0,furniture stokke 0-500,1521
furniture,sv,0-500,1471,8,furniture sv 0-500,1522
furniture,sv,500-1k,12,0,furniture sv 500-1k,1523
furniture,tamish,0-500,22,0,furniture tamish 0-500,1524
furniture,tizo,0-500,25,0,furniture tizo 0-500,1525
furniture,triton,0-500,92,1,furniture triton 0-500,1526
furniture,unknown,0-500,8438,67,furniture unknown 0-500,1527
furniture,unknown,1k-5k,282,0,furniture unknown 1k-5k,1528
furniture,unknown,500-1k,1511,8,furniture unknown 500-1k,1529
furniture,unknown,unknown,73,0,furniture unknown unknown,1530
furniture,uomo,0-500,4,0,furniture uomo 0-500,1531
furniture,v-unic,0-500,2,0,furniture v-unic 0-500,1532
furniture,value,500-1k,3,0,furniture value 500-1k,1533
furniture,vegas,0-500,51,0,furniture vegas 0-500,1534
furniture,vegas,500-1k,19,0,furniture vegas 500-1k,1535
furniture,verossa,0-500,7,0,furniture verossa 0-500,1536
furniture,vitra,0-500,3,0,furniture vitra 0-500,1537
furniture,vmv,0-500,8,0,furniture vmv 0-500,1538
furniture,xiaomi,0-500,3,0,furniture xiaomi 0-500,1539
furniture,zara,0-500,4,0,furniture zara 0-500,1540
furniture,zeta,0-500,64,0,furniture zeta 0-500,1541
furniture,zlatek,0-500,159,3,furniture zlatek 0-500,1542
kids,abtoys,0-500,2,0,kids abtoys 0-500,1543
kids,adamex,0-500,48,1,kids adamex 0-500,1544
kids,adamex,500-1k,43,0,kids adamex 500-1k,1545
kids,alilo,0-500,6,0,kids alilo 0-500,1546
kids,alis,0-500,154,1,kids alis 0-500,1547
kids,altair,0-500,2,0,kids altair 0-500,1548
kids,anex,0-500,5,0,kids anex 0-500,1549
kids,anex,500-1k,53,0,kids anex 500-1k,1550
kids,aurora,0-500,4,0,kids aurora 0-500,1551
kids,babygo,0-500,7,0,kids babygo 0-500,1552
kids,babyhit,0-500,4,0,kids babyhit 0-500,1553
kids,babykiss,0-500,19,0,kids babykiss 0-500,1554
kids,babymoov,0-500,2,0,kids babymoov 0-500,1555
kids,babytime,0-500,251,4,kids babytime 0-500,1556
kids,babyzen,0-500,23,1,kids babyzen 0-500,1557
kids,babyzen,500-1k,49,3,kids babyzen 500-1k,1558
kids,babyzz,0-500,12,0,kids babyzz 0-500,1559
kids,bambola,0-500,77,0,kids bambola 0-500,1560
kids,barbie,0-500,19,0,kids barbie 0-500,1561
kids,basik,0-500,28,0,kids basik 0-500,1562
kids,belecoo,0-500,733,12,kids belecoo 0-500,1563
kids,benebaby,0-500,15,0,kids benebaby 0-500,1564
kids,bertoni,0-500,148,2,kids bertoni 0-500,1565
kids,bestoy,0-500,118,3,kids bestoy 0-500,1566
kids,brevi,0-500,2,0,kids brevi 0-500,1567
kids,brevi,500-1k,1,0,kids brevi 500-1k,1568
kids,bugaboo,500-1k,8,1,kids bugaboo 500-1k,1569
kids,bumbleride,0-500,6,0,kids bumbleride 0-500,1570
kids,bumbleride,500-1k,3,0,kids bumbleride 500-1k,1571
kids,callida,0-500,9,0,kids callida 0-500,1572
kids,cam,0-500,2,0,kids cam 0-500,1573
kids,cam,500-1k,1,0,kids cam 500-1k,1574
kids,candy,0-500,1,0,kids candy 0-500,1575
kids,capella,0-500,6,0,kids capella 0-500,1576
kids,castorland,0-500,16,0,kids castorland 0-500,1577
kids,chicco,0-500,339,2,kids chicco 0-500,1578
kids,chicco,500-1k,1,0,kids chicco 500-1k,1579
kids,circle,0-500,1,0,kids circle 0-500,1580
kids,cityrover,0-500,5,0,kids cityrover 0-500,1581
kids,coballe,0-500,135,0,kids coballe 0-500,1582
kids,cubicfun,0-500,13,0,kids cubicfun 0-500,1583
kids,cybex,0-500,123,1,kids cybex 0-500,1584
kids,cybex,1k-5k,10,0,kids cybex 1k-5k,1585
kids,cybex,500-1k,20,0,kids cybex 500-1k,1586
kids,dickie,0-500,1,0,kids dickie 0-500,1587
kids,disney,0-500,47,0,kids disney 0-500,1588
